sample_id,Yp,D_H,He3oH,Li7oH,Neff,YPCMB,He3oHe4,n,p,H2,H3,He3,He4,Li7,Be7,He6,Li8,Li6,B8
78,0.24719145418296393,2.411916199671493e-05,1.0736382298958177e-05,5.943336363633221e-10,3.0439772985579183,0.24586444986122793,0.0001307778244898278,3.937762121352629e-16,0.7527479860153148,1.815565061740428e-05,5.702837742779647e-08,8.024761775203447e-06,0.06179786354574098,2.181824977837643e-11,4.255651980152727e-10,0.0,0.0,0.0,0.0
79,0.24708733523791604,2.400426865757266e-05,1.029705641762094e-05,5.685305898899711e-10,3.0439772985579183,0.2457607073884903,0.00012549688156475105,3.903302230696479e-16,0.7528532618661476,1.807169195756491e-05,5.8752098994800585e-08,7.693420412630872e-06,0.06177183380947901,2.1191984308207378e-11,4.0682812476114245e-10,0.0,0.0,0.0,0.0
80,0.24713835784482352,2.417923328037667e-05,1.0358485377798909e-05,5.385899247733021e-10,3.0439772985579183,0.24581154548908268,0.00012621087124875882,3.9974134220232587e-16,0.7528018413154011,1.8202171335062182e-05,5.863553902438277e-08,7.739251326621293e-06,0.06178458946120588,2.1950462350093833e-11,3.835010247331713e-10,0.0,0.0,0.0,0.0
81,0.24703453476621767,2.403625627988478e-05,1.06024767917146e-05,5.761661450008286e-10,3.0439772985579183,0.24570809789111508,0.00012925579317823644,3.883965632496247e-16,0.7529053201648264,1.809702522997047e-05,5.830628287930773e-08,7.924354900526714e-06,0.06175863369155442,2.1785302396447937e-11,4.120132534735347e-10,0.0,0.0,0.0,0.0
82,0.24696236608421984,2.4245674696848964e-05,1.0414685552069293e-05,5.599822799405973e-10,3.0439772985579183,0.24563619030051057,0.0001270157064445142,4.010176435974834e-16,0.7529775919918051,1.8256449749449972e-05,5.8362646705848216e-08,7.783662201643131e-06,0.06174059152105496,2.239852041469667e-11,3.992555882930552e-10,0.0,0.0,0.0,0.0
83,0.24710957226311495,2.4447371794903883e-05,1.0412418208098155e-05,5.661713789861749e-10,3.0439772985579183,0.24578286399632357,0.00012688754641722715,4.062607311394348e-16,0.7528300989747753,1.840471732803062e-05,5.8748529441409433e-08,7.780033300727876e-06,0.061777393065778737,2.3182002199594194e-11,4.030488530792529e-10,0.0,0.0,0.0,0.0
84,0.24717034289634474,2.4192948969031467e-05,1.0533222640229226e-05,5.667145256393128e-10,3.0439772985579183,0.24584341489615066,0.0001283177917138086,3.9431508441032935e-16,0.7527694434291764,1.8211712730328284e-05,5.755621869979575e-08,7.871531925701158e-06,0.061792585724086184,2.3101363382797666e-11,4.0350401466593753e-10,0.0,0.0,0.0,0.0
85,0.24709831742262794,2.4078141941146396e-05,1.0648379524402955e-05,5.696605880107839e-10,3.0439772985579183,0.24577164985665356,0.00012977086652795364,3.936866715721247e-16,0.752841375911883,1.8127021508374272e-05,5.822933203168512e-08,7.958311360351758e-06,0.061774579355656986,2.0737640312681738e-11,4.0812642056812914e-10,0.0,0.0,0.0,0.0
86,0.2470116965348582,2.407765668900764e-05,1.0497127535333112e-05,5.649673441532254e-10,3.0439772985579183,0.24568534227575714,0.00012798721419773264,3.94221985239302e-16,0.7529283322351524,1.8128749894985084e-05,5.843870449352744e-08,7.845146023944528e-06,0.06175292413371455,2.4824189809066613e-11,4.005557303915447e-10,0.0,0.0,0.0,0.0
87,0.24698234632106583,2.4433063886014783e-05,1.0630898989213519e-05,5.503039831742218e-10,3.0439772985579183,0.2456560982455754,0.00012963854719213997,4.040313497608002e-16,0.7529568428703906,1.8397042645264246e-05,5.856450220016731e-08,7.94604363759207e-06,0.06174558658026646,2.347876302633036e-11,3.9087638676353224e-10,0.0,0.0,0.0,0.0
88,0.24700973920735492,2.4361695297346444e-05,1.0421568767813941e-05,5.786226196051404e-10,3.0439772985579183,0.2456833920291195,0.00012706725061434725,4.021991137464222e-16,0.7529300323042756,1.8342652027217976e-05,5.815713538566144e-08,7.788554973625719e-06,0.06175243480183873,2.140857640459913e-11,4.1425377126668373e-10,0.0,0.0,0.0,0.0
89,0.2470989032367237,2.4443642145667176e-05,1.0467532258500392e-05,5.909708854274456e-10,3.0439772985579183,0.24577223355222869,0.00012756647102755433,4.0411410402404853e-16,0.7528406481644756,1.840216739644457e-05,5.8242039873582476e-08,7.82214173029841e-06,0.061774725809180926,2.4302507307024598e-11,4.206043971245076e-10,0.0,0.0,0.0,0.0
90,0.24709558394545594,2.4455137226614043e-05,1.0315054197140325e-05,5.682225167254324e-10,3.0439772985579183,0.24576892626481153,0.00012571053799097248,4.032540809059353e-16,0.7528442943515586,1.841091052864078e-05,5.8254758882265346e-08,7.707374939361926e-06,0.061773895986363986,2.2537649149495073e-11,4.0524543048932984e-10,0.0,0.0,0.0,0.0
91,0.24694040316575003,2.441067659257652e-05,1.0394365440103716e-05,5.726288553609653e-10,3.0439772985579183,0.24561430685403535,0.00012678282411651064,4.0345122121891977e-16,0.7529993505190615,1.8381223619940977e-05,5.8159265912082834e-08,7.768791159543795e-06,0.06173510079143751,2.2329022419691997e-11,4.088601337555885e-10,0.0,0.0,0.0,0.0
92,0.24695423752170464,2.4950459230930295e-05,1.0362941186688534e-05,5.508347019858952e-10,3.0439772985579183,0.24562809115009415,0.00012639000685530892,4.0987224538200336e-16,0.7529847755338313,1.8787315943468055e-05,5.907425018134189e-08,7.744062693147619e-06,0.06173855938042616,2.1673337585334507e-11,3.9309680684575965e-10,0.0,0.0,0.0,0.0
93,0.24691323556231443,2.4366361410527675e-05,1.0464259829296645e-05,5.569114029555569e-10,3.0439772985579183,0.24558723756503487,0.00012765397772798604,4.0047380686077746e-16,0.7530264248832026,1.8348514020381683e-05,5.817968267342198e-08,7.821684485630743e-06,0.061728308890578606,2.1861403106356836e-11,3.975075996379548e-10,0.0,0.0,0.0,0.0
94,0.24719418001376423,2.433118986559744e-05,1.0513516865519523e-05,5.704375428907733e-10,3.0439772985579183,0.245867165838064,0.00012806129863926328,3.93709142419358e-16,0.7527454445916798,1.831519233282372e-05,5.834430970070324e-08,7.855657617456914e-06,0.061798545003441056,2.1129900211120276e-11,4.082643616239803e-10,0.0,0.0,0.0,0.0
95,0.2470495998766151,2.4218040802532923e-05,1.0397088183037192e-05,5.690115175856013e-10,3.0439772985579183,0.24572310850839074,0.00012674164812085843,4.0002069299669923e-16,0.7528904464580132,1.8233531552157392e-05,5.811626355263701e-08,7.769752100437567e-06,0.061762399969153774,2.084270084718754e-11,4.0756063466758736e-10,0.0,0.0,0.0,0.0
96,0.2468756137746004,2.4442619318924033e-05,1.0419351597834506e-05,5.366055547115912e-10,3.0439772985579183,0.24554975194079706,0.0001271318586409744,3.987594294624745e-16,0.7530640303668059,1.8406857417030485e-05,5.8379960991182706e-08,7.78805894708289e-06,0.0617189034436501,2.2286794763665794e-11,3.8181154698466065e-10,0.0,0.0,0.0,0.0
97,0.24707624785658744,2.3893741971668963e-05,1.0485089163916527e-05,5.732092744475549e-10,3.0439772985579183,0.24574966010588753,0.00012779613065218762,3.8982327588885715e-16,0.7528640901022697,1.7988740308638967e-05,5.862995403296854e-08,7.835217159000216e-06,0.06176906196414686,2.2065736727417414e-11,4.0948294211772323e-10,0.0,0.0,0.0,0.0
98,0.24695357814991384,2.451369478261763e-05,1.0333966451225833e-05,5.453340261218007e-10,3.0439772985579183,0.24562743416419172,0.00012603718891007756,4.048591016507837e-16,0.7529861580305438,1.8458472853496635e-05,6.000034920092195e-08,7.721333346124151e-06,0.06173839453747846,2.1588673313107045e-11,3.890402998596758e-10,0.0,0.0,0.0,0.0
99,0.24679577151352355,2.4531569501078108e-05,1.0203526593184585e-05,5.633919532476064e-10,3.0439772985579183,0.24547019871720308,0.0001245520055268235,4.0289552553077867e-16,0.7531442197171567,1.847580977032667e-05,5.8471857476719255e-08,7.626255216910544e-06,0.06169894287838089,2.231851642043995e-11,4.0199687660315336e-10,0.0,0.0,0.0,0.0
100,0.24708074295814061,2.398643977601326e-05,1.0433106102357584e-05,5.513104152866316e-10,3.0439772985579183,0.2457541389502043,0.00012715946559700716,3.928987615503149e-16,0.7528595733050423,1.8058420814876437e-05,5.801917360931551e-08,7.796644634857848e-06,0.061770185739535154,2.1338904069524584e-11,3.937204199417946e-10,0.0,0.0,0.0,0.0
101,0.24706076745130265,2.4653159213251933e-05,1.0291018863875716e-05,5.469663733825746e-10,3.0439772985579183,0.24573423569010186,0.00012544105119991514,4.092035005064548e-16,0.7528788643109484,1.856084251015011e-05,5.8738488040347756e-08,7.689152106796948e-06,0.06176519186282566,2.068113225829873e-11,3.9111828975025217e-10,0.0,0.0,0.0,0.0
102,0.2469104508101134,2.400480298104358e-05,1.0493273694097257e-05,5.758133540821482e-10,3.0439772985579183,0.24558446289091976,0.0001280099176481938,3.911430515029157e-16,0.7530296882578403,1.8076329305506123e-05,5.795131859677981e-08,7.843795300073474e-06,0.06172761270252835,2.2004798448601497e-11,4.1159975207058e-10,0.0,0.0,0.0,0.0
103,0.24701256846713257,2.414659079633165e-05,1.0495763860220714e-05,5.61630347621586e-10,3.0439772985579183,0.2456862110537301,0.0001279699704362744,3.918921669499432e-16,0.7529273596734302,1.8180628853396736e-05,5.829381869144102e-08,7.844253952340349e-06,0.06175314211678314,2.102860483862288e-11,4.018382499085686e-10,0.0,0.0,0.0,0.0
104,0.24688494358212407,2.459901501540694e-05,1.0374832051987501e-05,5.322465446561881e-10,3.0439772985579183,0.24555904797933575,0.00012658227818512506,4.0833989203261176e-16,0.7530545663687286,1.8524400585525116e-05,5.988518343678463e-08,7.752929468621048e-06,0.06172123589553102,2.14732655937131e-11,3.7933742529360674e-10,0.0,0.0,0.0,0.0
105,0.24679876404286183,2.413579097797919e-05,1.0215229854938544e-05,5.621419762029717e-10,3.0439772985579183,0.2454731804116326,0.00012469295136982976,3.98487199941554e-16,0.753141797099479,1.817767299157264e-05,5.9454953741598766e-08,7.634061616991067e-06,0.06169969101071546,2.0156159616225452e-11,4.0321645856633323e-10,0.0,0.0,0.0,0.0
106,0.24708563811102857,2.4579321691176237e-05,1.0392021377946949e-05,5.278062493815842e-10,3.0439772985579183,0.24575901639933437,0.00012665525463813123,4.0542321041165006e-16,0.7528538788129413,1.8504637673793093e-05,5.8781942535847294e-08,7.76489166055852e-06,0.06177140952775714,2.223299889496555e-11,3.751279832136707e-10,0.0,0.0,0.0,0.0
107,0.24709801522641336,2.370538247945321e-05,1.082233213014639e-05,5.775063908415385e-10,3.0439772985579183,0.24577134875329426,0.0001318910553913057,3.844463231413122e-16,0.7528418464105053,1.78464039156988e-05,5.7224696775165775e-08,8.09027980655198e-06,0.06177450380660334,2.126162526009607e-11,4.1350935233491467e-10,0.0,0.0,0.0,0.0
108,0.2468212377851351,2.4104165461300167e-05,1.0375181642188903e-05,5.593552721741873e-10,3.0439772985579183,0.24549557278836198,0.0001266300519640825,3.952733123133972e-16,0.7531190114175389,1.8153305263259166e-05,5.8948442181929576e-08,7.754798099460776e-06,0.061705309446283774,2.2036202499424283e-11,3.9922488711158804e-10,0.0,0.0,0.0,0.0
109,0.2469518579976686,2.4290226039320988e-05,1.0382873160765676e-05,5.508761012823496e-10,3.0439772985579183,0.2456257202362201,0.000126634884052141,3.967641437765766e-16,0.7529881040579275,1.8290251252486813e-05,5.870542129695363e-08,7.759474554701934e-06,0.06173796449941715,2.159870228388753e-11,3.9320444879153174e-10,0.0,0.0,0.0,0.0
110,0.24699867505006584,2.3982917469773692e-05,1.052593520714221e-05,5.746518626955774e-10,3.0439772985579183,0.24567236789876237,0.00012834745300015712,3.938960396573965e-16,0.7529414302203462,1.805773218054793e-05,5.799470323088918e-08,7.867418006041464e-06,0.06174966876251646,2.1401078822720197e-11,4.1127811655407383e-10,0.0,0.0,0.0,0.0
111,0.24696585743393518,2.452060632013143e-05,1.0452527280643666e-05,5.870565097836739e-10,3.0439772985579183,0.24563966901753972,0.00012747473988522633,3.9814110591927627e-16,0.7529736013036294,1.84633692470179e-05,5.723097655200395e-08,7.813246132678691e-06,0.061741464358483794,2.1443048423204298e-11,4.20595005917348e-10,0.0,0.0,0.0,0.0
112,0.24724858401762306,2.4506140012685055e-05,1.033068703640271e-05,5.796063883701283e-10,3.0439772985579183,0.24592137319181853,0.0001257975602967804,4.044783950215382e-16,0.7526911943670958,1.844555579547519e-05,5.934401006542364e-08,7.716473153997206e-06,0.061812146004405766,2.102031517738353e-11,4.152443095477271e-10,0.0,0.0,0.0,0.0
113,0.24690550867740133,2.4370779608299916e-05,1.0366667662768602e-05,5.536898935472764e-10,3.0439772985579183,0.24557953864417736,0.0001264687376488012,4.039142806478936e-16,0.7530343649655175,1.835203454605071e-05,5.8015415460035065e-08,7.748441584781485e-06,0.06172637716935033,2.1796257947832236e-11,3.9515125942736603e-10,0.0,0.0,0.0,0.0
114,0.24709805803968557,2.4244970909644742e-05,1.0446694151850385e-05,5.450358173785864e-10,3.0439772985579183,0.2457713914117375,0.00012731315667201056,3.962758091430288e-16,0.7528418397073455,1.8252628503268023e-05,5.904343497409098e-08,7.80566500916492e-06,0.06177451450992139,2.100591501175769e-11,3.8931985244993404e-10,0.0,0.0,0.0,0.0
115,0.24702735359514863,2.464956249331702e-05,1.0364769991485017e-05,5.619083643679133e-10,3.0439772985579183,0.24570094269672457,0.00012636270072073595,4.0979565034353183e-16,0.7529121142539419,1.8558954212277987e-05,5.894830356127451e-08,7.74481258448352e-06,0.06175683839878716,2.3424760304724655e-11,3.9964285432849527e-10,0.0,0.0,0.0,0.0
116,0.24696272858283547,2.4251273202072434e-05,1.051943271794116e-05,5.528144668883535e-10,3.0439772985579183,0.24563655148749614,0.0001282928929785083,3.966486905354182e-16,0.752976984531708,1.826065056675112e-05,5.86879070992238e-08,7.8622028198403e-06,0.06174068214570887,2.1845718512210237e-11,3.944108517708859e-10,0.0,0.0,0.0,0.0
117,0.24693164134609671,2.4636015007933948e-05,1.0298433398951276e-05,5.530868257271166e-10,3.0439772985579183,0.2456055767406097,0.00012561861383744618,4.0415298024353726e-16,0.7530079891000915,1.8551116120564017e-05,5.810135719673477e-08,7.696701267428786e-06,0.06173291033652418,2.0695330570712297e-11,3.957834678678165e-10,0.0,0.0,0.0,0.0
118,0.24718589777847552,2.399928941468801e-05,1.0623258308403372e-05,5.59355956538174e-10,3.0439772985579183,0.2458589135436438,0.00012940382155167196,3.912283348887245e-16,0.7527539780547599,1.806556057739389e-05,5.717833218735196e-08,7.939521619366566e-06,0.06179647444461888,2.099743379720131e-11,4.000599876355345e-10,0.0,0.0,0.0,0.0
119,0.24697588425475167,2.4354466123985897e-05,1.0441745111115561e-05,5.61620815393374e-10,3.0439772985579183,0.2456496595594587,0.0001273364259479045,3.974261865636186e-16,0.75296384995179,1.833803257623687e-05,5.803645504440215e-08,7.804220144036452e-06,0.06174397106368792,2.1157832615008407e-11,4.0172233875664995e-10,0.0,0.0,0.0,0.0
120,0.2469664243024065,2.3943266393012658e-05,1.0470483621775935e-05,5.737614461181457e-10,3.0439772985579183,0.2456402338349377,0.00012769347940746225,3.928565025011345e-16,0.7529738633659454,1.8028653797546745e-05,5.842274027964249e-08,7.82557776371884e-06,0.06174160607560163,2.345425454669911e-11,4.0857311818731274e-10,0.0,0.0,0.0,0.0
121,0.24706840941978067,2.4897642230350168e-05,1.0234526457909185e-05,5.491640656656633e-10,3.0439772985579183,0.2457418500186978,0.00012474727962440995,4.07345946644301e-16,0.7528709824290208,1.8744712366130008e-05,5.813079482787641e-08,7.647147194234018e-06,0.06176710235494517,2.2069473220506238e-11,3.91380216411917e-10,0.0,0.0,0.0,0.0
122,0.24701375920033825,2.4334053149720205e-05,1.0535854064299068e-05,5.54356995242595e-10,3.0439772985579183,0.24568739747935778,0.0001284578856870286,3.9938277270850076e-16,0.7529257962579624,1.8321736343936664e-05,5.858743902816781e-08,7.874128871591896e-06,0.06175343980008456,2.141319231974252e-11,3.9597648973445976e-10,0.0,0.0,0.0,0.0
123,0.24712430652200124,2.4524397906276865e-05,1.045460734092718e-05,5.579167523618447e-10,3.0439772985579183,0.2457975449745123,0.00012739154563107743,4.007240377028695e-16,0.7528151547022593,1.8462338403793584e-05,5.9270810930395846e-08,7.811116031781075e-06,0.06178107663050031,2.1131098734602416e-11,3.988770875056618e-10,0.0,0.0,0.0,0.0
124,0.24700411199702466,2.4344971994922005e-05,1.0327678153539862e-05,5.203232877101309e-10,3.0439772985579183,0.24567778517619687,0.0001259263183537383,4.0114690679932313e-16,0.7529358966167677,1.83302033171067e-05,5.699681589353419e-08,7.719082794611406e-06,0.061751027999256164,2.1142202580126203e-11,3.706278785824856e-10,0.0,0.0,0.0,0.0
125,0.2468549125151993,2.4645987181884234e-05,1.04092872287046e-05,5.533564063976226e-10,3.0439772985579183,0.24552912561345938,0.00012702315266049,4.0057829174397864e-16,0.7530844463332254,1.8560509611205057e-05,5.851140478850493e-08,7.780560904564011e-06,0.06171372812879983,2.2323002272210294e-11,3.944011006646866e-10,0.0,0.0,0.0,0.0
126,0.2470292653137944,2.4305053585319987e-05,1.0219733980408646e-05,5.652432649145717e-10,3.0439772985579183,0.24570284749997817,0.00012459334519108206,3.980225904152171e-16,0.7529110489701388,1.8299543390198705e-05,5.822133764064186e-08,7.636329293744605e-06,0.0617573163284486,2.1903306380520493e-11,4.0367459312961576e-10,0.0,0.0,0.0,0.0
127,0.24716973736808598,2.4328527497570084e-05,1.046828028731605e-05,5.468883504040147e-10,3.0439772985579183,0.24584281155709165,0.00012752705646624124,4.012794559759558e-16,0.752769991559127,1.8313785438991823e-05,5.85312803274747e-08,7.821675983194005e-06,0.061792434342021495,2.1042656411144867e-11,3.906384825062702e-10,0.0,0.0,0.0,0.0
128,0.24699015866182994,2.457616960927863e-05,1.0289575758365507e-05,5.204068294928432e-10,3.0439772985579183,0.24566388232154918,0.0001254711014763449,4.0078528063224047e-16,0.7529495867679911,1.8504616751646405e-05,5.856042393317746e-08,7.68897139134607e-06,0.061747539665457485,2.0846555390084705e-11,3.709935518277919e-10,0.0,0.0,0.0,0.0
129,0.24713000473140864,2.4521014582003317e-05,1.0354785531058052e-05,5.631143148204524e-10,3.0439772985579183,0.24580322257939619,0.00012617137069393064,3.997333100793401e-16,0.7528096874395946,1.845965732317966e-05,5.8643943449503276e-08,7.736538915690345e-06,0.06178250118285216,2.1128953738815934e-11,4.0278895759393036e-10,0.0,0.0,0.0,0.0
130,0.24710990383230844,2.439622523874354e-05,1.0374032637657858e-05,5.689491975470461e-10,3.0439772985579183,0.2457831943664925,0.00012641957533536855,4.0060930000951395e-16,0.7528299311071267,1.8366208565757245e-05,5.905602612987939e-08,7.75082624978117e-06,0.06177747595807711,2.290034310293511e-11,4.054216420898626e-10,0.0,0.0,0.0,0.0
131,0.24705811410753073,2.4354705076752375e-05,1.0488722002640166e-05,5.630154608396695e-10,3.0439772985579183,0.24573159194328026,0.0001278527522969267,4.0064234832877856e-16,0.7528815202172641,1.8336207382628447e-05,5.915866497354182e-08,7.837606301510453e-06,0.06176452852688268,2.1756387022125378e-11,4.0212754904066853e-10,0.0,0.0,0.0,0.0
132,0.24680504528212466,2.4269638303442048e-05,1.0448582939809719e-05,5.699083965695752e-10,3.0439772985579183,0.2454794389091249,0.00012753695992394977,3.965246929919063e-16,0.7531347875233542,1.8278308886931485e-05,5.813158465319248e-08,7.811059707640543e-06,0.061701261320531164,2.1637221363966624e-11,4.075806177942359e-10,0.0,0.0,0.0,0.0
