YPBBN	DoH	He3oH	Li7oH	Neff	YPCMB	He3oHe4	n	p	H2	H3	He3	He4	Li7	Be7	He6	Li8	Li6	B8
2.4710490492e-01	2.4529452616e-05	1.0408447880e-05	5.6144276304e-10	3.0439772986e+00	2.4577821353e-01	1.2684232607e-04	4.0195037955e-16	7.5283465136e-01	1.8466621908e-05	5.7798340540e-08	7.7780418902e-06	6.1776226231e-02	2.2239059036e-11	4.0043450773e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699951987e-01	2.4021506917e-05	1.0688392908e-05	5.7330109073e-10	3.0439772986e+00	2.4567320967e-01	1.3032770712e-04	3.9324942158e-16	7.5294016043e-01	1.8086757272e-05	5.7811244786e-08	7.9899090264e-06	6.1749879969e-02	2.2955118533e-11	4.0870629670e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695179965e-01	2.4404339700e-05	1.0306785608e-05	5.5634158261e-10	3.0439772986e+00	2.4562566210e-01	1.2570692040e-04	4.0116319568e-16	7.5298816239e-01	1.8376178905e-05	5.8075918861e-08	7.7028116365e-06	6.1737949913e-02	2.3696096805e-11	3.9522252915e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4721791267e-01	2.4392698176e-05	1.0176960728e-05	5.6022613288e-10	3.0439772986e+00	2.4589081271e-01	1.2394613368e-04	3.9993941183e-16	7.5272238124e-01	1.8360929856e-05	5.8276710803e-08	7.6021494021e-06	6.1804478168e-02	2.0187909006e-11	4.0150683977e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4719145418e-01	2.4119161997e-05	1.0736382299e-05	5.9433363636e-10	3.0439772986e+00	2.4586444986e-01	1.3077782449e-04	3.9377621214e-16	7.5274798602e-01	1.8155650617e-05	5.7028377428e-08	8.0247617752e-06	6.1797863546e-02	2.1818249778e-11	4.2556519802e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4708733524e-01	2.4004268658e-05	1.0297056418e-05	5.6853058989e-10	3.0439772986e+00	2.4576070739e-01	1.2549688156e-04	3.9033022307e-16	7.5285326187e-01	1.8071691958e-05	5.8752098995e-08	7.6934204126e-06	6.1771833809e-02	2.1191984308e-11	4.0682812476e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4713835784e-01	2.4179233280e-05	1.0358485378e-05	5.3858992477e-10	3.0439772986e+00	2.4581154549e-01	1.2621087125e-04	3.9974134220e-16	7.5280184132e-01	1.8202171335e-05	5.8635539024e-08	7.7392513266e-06	6.1784589461e-02	2.1950462350e-11	3.8350102473e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703453477e-01	2.4036256280e-05	1.0602476792e-05	5.7616614500e-10	3.0439772986e+00	2.4570809789e-01	1.2925579318e-04	3.8839656325e-16	7.5290532016e-01	1.8097025230e-05	5.8306282879e-08	7.9243549005e-06	6.1758633692e-02	2.1785302396e-11	4.1201325347e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696236608e-01	2.4245674697e-05	1.0414685552e-05	5.5998227994e-10	3.0439772986e+00	2.4563619030e-01	1.2701570644e-04	4.0101764360e-16	7.5297759199e-01	1.8256449749e-05	5.8362646706e-08	7.7836622016e-06	6.1740591521e-02	2.2398520415e-11	3.9925558829e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4710957226e-01	2.4447371795e-05	1.0412418208e-05	5.6617137899e-10	3.0439772986e+00	2.4578286400e-01	1.2688754642e-04	4.0626073114e-16	7.5283009897e-01	1.8404717328e-05	5.8748529441e-08	7.7800333007e-06	6.1777393066e-02	2.3182002200e-11	4.0304885308e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4717034290e-01	2.4192948969e-05	1.0533222640e-05	5.6671452564e-10	3.0439772986e+00	2.4584341490e-01	1.2831779171e-04	3.9431508441e-16	7.5276944343e-01	1.8211712730e-05	5.7556218700e-08	7.8715319257e-06	6.1792585724e-02	2.3101363383e-11	4.0350401467e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709831742e-01	2.4078141941e-05	1.0648379524e-05	5.6966058801e-10	3.0439772986e+00	2.4577164986e-01	1.2977086653e-04	3.9368667157e-16	7.5284137591e-01	1.8127021508e-05	5.8229332032e-08	7.9583113604e-06	6.1774579356e-02	2.0737640313e-11	4.0812642057e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4701169653e-01	2.4077656689e-05	1.0497127535e-05	5.6496734415e-10	3.0439772986e+00	2.4568534228e-01	1.2798721420e-04	3.9422198524e-16	7.5292833224e-01	1.8128749895e-05	5.8438704494e-08	7.8451460239e-06	6.1752924134e-02	2.4824189809e-11	4.0055573039e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698234632e-01	2.4433063886e-05	1.0630898989e-05	5.5030398317e-10	3.0439772986e+00	2.4565609825e-01	1.2963854719e-04	4.0403134976e-16	7.5295684287e-01	1.8397042645e-05	5.8564502200e-08	7.9460436376e-06	6.1745586580e-02	2.3478763026e-11	3.9087638676e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700973921e-01	2.4361695297e-05	1.0421568768e-05	5.7862261961e-10	3.0439772986e+00	2.4568339203e-01	1.2706725061e-04	4.0219911375e-16	7.5293003230e-01	1.8342652027e-05	5.8157135386e-08	7.7885549736e-06	6.1752434802e-02	2.1408576405e-11	4.1425377127e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709890324e-01	2.4443642146e-05	1.0467532259e-05	5.9097088543e-10	3.0439772986e+00	2.4577223355e-01	1.2756647103e-04	4.0411410402e-16	7.5284064816e-01	1.8402167396e-05	5.8242039874e-08	7.8221417303e-06	6.1774725809e-02	2.4302507307e-11	4.2060439712e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709558395e-01	2.4455137227e-05	1.0315054197e-05	5.6822251673e-10	3.0439772986e+00	2.4576892626e-01	1.2571053799e-04	4.0325408091e-16	7.5284429435e-01	1.8410910529e-05	5.8254758882e-08	7.7073749394e-06	6.1773895986e-02	2.2537649149e-11	4.0524543049e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4694040317e-01	2.4410676593e-05	1.0394365440e-05	5.7262885536e-10	3.0439772986e+00	2.4561430685e-01	1.2678282412e-04	4.0345122122e-16	7.5299935052e-01	1.8381223620e-05	5.8159265912e-08	7.7687911595e-06	6.1735100791e-02	2.2329022420e-11	4.0886013376e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695423752e-01	2.4950459231e-05	1.0362941187e-05	5.5083470199e-10	3.0439772986e+00	2.4562809115e-01	1.2639000686e-04	4.0987224538e-16	7.5298477553e-01	1.8787315943e-05	5.9074250181e-08	7.7440626931e-06	6.1738559380e-02	2.1673337585e-11	3.9309680685e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691323556e-01	2.4366361411e-05	1.0464259829e-05	5.5691140296e-10	3.0439772986e+00	2.4558723757e-01	1.2765397773e-04	4.0047380686e-16	7.5302642488e-01	1.8348514020e-05	5.8179682673e-08	7.8216844856e-06	6.1728308891e-02	2.1861403106e-11	3.9750759964e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4719418001e-01	2.4331189866e-05	1.0513516866e-05	5.7043754289e-10	3.0439772986e+00	2.4586716584e-01	1.2806129864e-04	3.9370914242e-16	7.5274544459e-01	1.8315192333e-05	5.8344309701e-08	7.8556576175e-06	6.1798545003e-02	2.1129900211e-11	4.0826436162e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4704959988e-01	2.4218040803e-05	1.0397088183e-05	5.6901151759e-10	3.0439772986e+00	2.4572310851e-01	1.2674164812e-04	4.0002069300e-16	7.5289044646e-01	1.8233531552e-05	5.8116263553e-08	7.7697521004e-06	6.1762399969e-02	2.0842700847e-11	4.0756063467e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4687561377e-01	2.4442619319e-05	1.0419351598e-05	5.3660555471e-10	3.0439772986e+00	2.4554975194e-01	1.2713185864e-04	3.9875942946e-16	7.5306403037e-01	1.8406857417e-05	5.8379960991e-08	7.7880589471e-06	6.1718903444e-02	2.2286794764e-11	3.8181154698e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4707624786e-01	2.3893741972e-05	1.0485089164e-05	5.7320927445e-10	3.0439772986e+00	2.4574966011e-01	1.2779613065e-04	3.8982327589e-16	7.5286409010e-01	1.7988740309e-05	5.8629954033e-08	7.8352171590e-06	6.1769061964e-02	2.2065736727e-11	4.0948294212e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695357815e-01	2.4513694783e-05	1.0333966451e-05	5.4533402612e-10	3.0439772986e+00	2.4562743416e-01	1.2603718891e-04	4.0485910165e-16	7.5298615803e-01	1.8458472853e-05	6.0000349201e-08	7.7213333461e-06	6.1738394537e-02	2.1588673313e-11	3.8904029986e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4679577151e-01	2.4531569501e-05	1.0203526593e-05	5.6339195325e-10	3.0439772986e+00	2.4547019872e-01	1.2455200553e-04	4.0289552553e-16	7.5314421972e-01	1.8475809770e-05	5.8471857477e-08	7.6262552169e-06	6.1698942878e-02	2.2318516420e-11	4.0199687660e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4708074296e-01	2.3986439776e-05	1.0433106102e-05	5.5131041529e-10	3.0439772986e+00	2.4575413895e-01	1.2715946560e-04	3.9289876155e-16	7.5285957331e-01	1.8058420815e-05	5.8019173609e-08	7.7966446349e-06	6.1770185740e-02	2.1338904070e-11	3.9372041994e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706076745e-01	2.4653159213e-05	1.0291018864e-05	5.4696637338e-10	3.0439772986e+00	2.4573423569e-01	1.2544105120e-04	4.0920350051e-16	7.5287886431e-01	1.8560842510e-05	5.8738488040e-08	7.6891521068e-06	6.1765191863e-02	2.0681132258e-11	3.9111828975e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4691045081e-01	2.4004802981e-05	1.0493273694e-05	5.7581335408e-10	3.0439772986e+00	2.4558446289e-01	1.2800991765e-04	3.9114305150e-16	7.5302968826e-01	1.8076329306e-05	5.7951318597e-08	7.8437953001e-06	6.1727612703e-02	2.2004798449e-11	4.1159975207e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4701256847e-01	2.4146590796e-05	1.0495763860e-05	5.6163034762e-10	3.0439772986e+00	2.4568621105e-01	1.2796997044e-04	3.9189216695e-16	7.5292735967e-01	1.8180628853e-05	5.8293818691e-08	7.8442539523e-06	6.1753142117e-02	2.1028604839e-11	4.0183824991e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4688494358e-01	2.4599015015e-05	1.0374832052e-05	5.3224654466e-10	3.0439772986e+00	2.4555904798e-01	1.2658227819e-04	4.0833989203e-16	7.5305456637e-01	1.8524400586e-05	5.9885183437e-08	7.7529294686e-06	6.1721235896e-02	2.1473265594e-11	3.7933742529e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4679876404e-01	2.4135790978e-05	1.0215229855e-05	5.6214197620e-10	3.0439772986e+00	2.4547318041e-01	1.2469295137e-04	3.9848719994e-16	7.5314179710e-01	1.8177672992e-05	5.9454953742e-08	7.6340616170e-06	6.1699691011e-02	2.0156159616e-11	4.0321645857e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4708563811e-01	2.4579321691e-05	1.0392021378e-05	5.2780624938e-10	3.0439772986e+00	2.4575901640e-01	1.2665525464e-04	4.0542321041e-16	7.5285387881e-01	1.8504637674e-05	5.8781942536e-08	7.7648916606e-06	6.1771409528e-02	2.2232998895e-11	3.7512798321e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709801523e-01	2.3705382479e-05	1.0822332130e-05	5.7750639084e-10	3.0439772986e+00	2.4577134875e-01	1.3189105539e-04	3.8444632314e-16	7.5284184641e-01	1.7846403916e-05	5.7224696775e-08	8.0902798066e-06	6.1774503807e-02	2.1261625260e-11	4.1350935233e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4682123779e-01	2.4104165461e-05	1.0375181642e-05	5.5935527217e-10	3.0439772986e+00	2.4549557279e-01	1.2663005196e-04	3.9527331231e-16	7.5311901142e-01	1.8153305263e-05	5.8948442182e-08	7.7547980995e-06	6.1705309446e-02	2.2036202499e-11	3.9922488711e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4695185800e-01	2.4290226039e-05	1.0382873161e-05	5.5087610128e-10	3.0439772986e+00	2.4562572024e-01	1.2663488405e-04	3.9676414378e-16	7.5298810406e-01	1.8290251252e-05	5.8705421297e-08	7.7594745547e-06	6.1737964499e-02	2.1598702284e-11	3.9320444879e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699867505e-01	2.3982917470e-05	1.0525935207e-05	5.7465186270e-10	3.0439772986e+00	2.4567236790e-01	1.2834745300e-04	3.9389603966e-16	7.5294143022e-01	1.8057732181e-05	5.7994703231e-08	7.8674180060e-06	6.1749668763e-02	2.1401078823e-11	4.1127811655e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696585743e-01	2.4520606320e-05	1.0452527281e-05	5.8705650978e-10	3.0439772986e+00	2.4563966902e-01	1.2747473989e-04	3.9814110592e-16	7.5297360130e-01	1.8463369247e-05	5.7230976552e-08	7.8132461327e-06	6.1741464358e-02	2.1443048423e-11	4.2059500592e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4724858402e-01	2.4506140013e-05	1.0330687036e-05	5.7960638837e-10	3.0439772986e+00	2.4592137319e-01	1.2579756030e-04	4.0447839502e-16	7.5269119437e-01	1.8445555795e-05	5.9344010065e-08	7.7164731540e-06	6.1812146004e-02	2.1020315177e-11	4.1524430955e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4690550868e-01	2.4370779608e-05	1.0366667663e-05	5.5368989355e-10	3.0439772986e+00	2.4557953864e-01	1.2646873765e-04	4.0391428065e-16	7.5303436497e-01	1.8352034546e-05	5.8015415460e-08	7.7484415848e-06	6.1726377169e-02	2.1796257948e-11	3.9515125943e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4709805804e-01	2.4244970910e-05	1.0446694152e-05	5.4503581738e-10	3.0439772986e+00	2.4577139141e-01	1.2731315667e-04	3.9627580914e-16	7.5284183971e-01	1.8252628503e-05	5.9043434974e-08	7.8056650092e-06	6.1774514510e-02	2.1005915012e-11	3.8931985245e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702735360e-01	2.4649562493e-05	1.0364769991e-05	5.6190836437e-10	3.0439772986e+00	2.4570094270e-01	1.2636270072e-04	4.0979565034e-16	7.5291211425e-01	1.8558954212e-05	5.8948303561e-08	7.7448125845e-06	6.1756838399e-02	2.3424760305e-11	3.9964285433e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696272858e-01	2.4251273202e-05	1.0519432718e-05	5.5281446689e-10	3.0439772986e+00	2.4563655149e-01	1.2829289298e-04	3.9664869054e-16	7.5297698453e-01	1.8260650567e-05	5.8687907099e-08	7.8622028198e-06	6.1740682146e-02	2.1845718512e-11	3.9441085177e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4693164135e-01	2.4636015008e-05	1.0298433399e-05	5.5308682573e-10	3.0439772986e+00	2.4560557674e-01	1.2561861384e-04	4.0415298024e-16	7.5300798910e-01	1.8551116121e-05	5.8101357197e-08	7.6967012674e-06	6.1732910337e-02	2.0695330571e-11	3.9578346787e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4718589778e-01	2.3999289415e-05	1.0623258308e-05	5.5935595654e-10	3.0439772986e+00	2.4585891354e-01	1.2940382155e-04	3.9122833489e-16	7.5275397805e-01	1.8065560577e-05	5.7178332187e-08	7.9395216194e-06	6.1796474445e-02	2.0997433797e-11	4.0005998764e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4697588425e-01	2.4354466124e-05	1.0441745111e-05	5.6162081539e-10	3.0439772986e+00	2.4564965956e-01	1.2733642595e-04	3.9742618656e-16	7.5296384995e-01	1.8338032576e-05	5.8036455044e-08	7.8042201440e-06	6.1743971064e-02	2.1157832615e-11	4.0172233876e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696642430e-01	2.3943266393e-05	1.0470483622e-05	5.7376144612e-10	3.0439772986e+00	2.4564023383e-01	1.2769347941e-04	3.9285650250e-16	7.5297386337e-01	1.8028653798e-05	5.8422740280e-08	7.8255777637e-06	6.1741606076e-02	2.3454254547e-11	4.0857311819e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706840942e-01	2.4897642230e-05	1.0234526458e-05	5.4916406567e-10	3.0439772986e+00	2.4574185002e-01	1.2474727962e-04	4.0734594664e-16	7.5287098243e-01	1.8744712366e-05	5.8130794828e-08	7.6471471942e-06	6.1767102355e-02	2.2069473221e-11	3.9138021641e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4701375920e-01	2.4334053150e-05	1.0535854064e-05	5.5435699524e-10	3.0439772986e+00	2.4568739748e-01	1.2845788569e-04	3.9938277271e-16	7.5292579626e-01	1.8321736344e-05	5.8587439028e-08	7.8741288716e-06	6.1753439800e-02	2.1413192320e-11	3.9597648973e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4712430652e-01	2.4524397906e-05	1.0454607341e-05	5.5791675236e-10	3.0439772986e+00	2.4579754497e-01	1.2739154563e-04	4.0072403770e-16	7.5281515470e-01	1.8462338404e-05	5.9270810930e-08	7.8111160318e-06	6.1781076631e-02	2.1131098735e-11	3.9887708751e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700411200e-01	2.4344971995e-05	1.0327678154e-05	5.2032328771e-10	3.0439772986e+00	2.4567778518e-01	1.2592631835e-04	4.0114690680e-16	7.5293589662e-01	1.8330203317e-05	5.6996815894e-08	7.7190827946e-06	6.1751027999e-02	2.1142202580e-11	3.7062787858e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4685491252e-01	2.4645987182e-05	1.0409287229e-05	5.5335640640e-10	3.0439772986e+00	2.4552912561e-01	1.2702315266e-04	4.0057829174e-16	7.5308444633e-01	1.8560509611e-05	5.8511404789e-08	7.7805609046e-06	6.1713728129e-02	2.2323002272e-11	3.9440110066e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4702926531e-01	2.4305053585e-05	1.0219733980e-05	5.6524326491e-10	3.0439772986e+00	2.4570284750e-01	1.2459334519e-04	3.9802259042e-16	7.5291104897e-01	1.8299543390e-05	5.8221337641e-08	7.6363292937e-06	6.1757316328e-02	2.1903306381e-11	4.0367459313e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4716973737e-01	2.4328527498e-05	1.0468280287e-05	5.4688835040e-10	3.0439772986e+00	2.4584281156e-01	1.2752705647e-04	4.0127945598e-16	7.5276999156e-01	1.8313785439e-05	5.8531280327e-08	7.8216759832e-06	6.1792434342e-02	2.1042656411e-11	3.9063848251e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4699015866e-01	2.4576169609e-05	1.0289575758e-05	5.2040682949e-10	3.0439772986e+00	2.4566388232e-01	1.2547110148e-04	4.0078528063e-16	7.5294958677e-01	1.8504616752e-05	5.8560423933e-08	7.6889713913e-06	6.1747539665e-02	2.0846555390e-11	3.7099355183e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4713000473e-01	2.4521014582e-05	1.0354785531e-05	5.6311431482e-10	3.0439772986e+00	2.4580322258e-01	1.2617137069e-04	3.9973331008e-16	7.5280968744e-01	1.8459657323e-05	5.8643943450e-08	7.7365389157e-06	6.1782501183e-02	2.1128953739e-11	4.0278895759e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4710990383e-01	2.4396225239e-05	1.0374032638e-05	5.6894919755e-10	3.0439772986e+00	2.4578319437e-01	1.2641957534e-04	4.0060930001e-16	7.5282993111e-01	1.8366208566e-05	5.9056026130e-08	7.7508262498e-06	6.1777475958e-02	2.2900343103e-11	4.0542164209e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4705811411e-01	2.4354705077e-05	1.0488722003e-05	5.6301546084e-10	3.0439772986e+00	2.4573159194e-01	1.2785275230e-04	4.0064234833e-16	7.5288152022e-01	1.8336207383e-05	5.9158664974e-08	7.8376063015e-06	6.1764528527e-02	2.1756387022e-11	4.0212754904e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4680504528e-01	2.4269638303e-05	1.0448582940e-05	5.6990839657e-10	3.0439772986e+00	2.4547943891e-01	1.2753695992e-04	3.9652469299e-16	7.5313478752e-01	1.8278308887e-05	5.8131584653e-08	7.8110597076e-06	6.1701261321e-02	2.1637221364e-11	4.0758061779e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4703993173e-01	2.4370867650e-05	1.0272437753e-05	5.4859011277e-10	3.0439772986e+00	2.4571347533e-01	1.2522866289e-04	3.9869847044e-16	7.5290016536e-01	1.8348830284e-05	5.8155749749e-08	7.6759643331e-06	6.1759982932e-02	2.1384878249e-11	3.9164870837e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4697793204e-01	2.4282432280e-05	1.0487419211e-05	5.8014805671e-10	3.0439772986e+00	2.4565169994e-01	1.2789201140e-04	3.9888250864e-16	7.5296180753e-01	1.8283744101e-05	5.8681147577e-08	7.8379449777e-06	6.1744483011e-02	2.0986304803e-11	4.1584302462e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4706832723e-01	2.4495839714e-05	1.0525896939e-05	5.5432031052e-10	3.0439772986e+00	2.4574176813e-01	1.2829880324e-04	3.9957530077e-16	7.5287101151e-01	1.8442207623e-05	5.8593907951e-08	7.8660487677e-06	6.1767081807e-02	2.1086070073e-11	3.9624562280e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4696142228e-01	2.4643205532e-05	1.0366087197e-05	5.4471934429e-10	3.0439772986e+00	2.4563524991e-01	1.2642356883e-04	4.0935521168e-16	7.5297804696e-01	1.8555792772e-05	5.7762970762e-08	7.7476731213e-06	6.1740355569e-02	2.1437121241e-11	3.8872458676e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4704072952e-01	2.4401875803e-05	1.0456064453e-05	5.5494357912e-10	3.0439772986e+00	2.4571427024e-01	1.2746658423e-04	3.9984110856e-16	7.5289890619e-01	1.8372145601e-05	5.8284549858e-08	7.8140749397e-06	6.1760182380e-02	2.1102869827e-11	3.9671354389e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4700413816e-01	2.4086113705e-05	1.0622212988e-05	5.7970175308e-10	3.0439772986e+00	2.4567781124e-01	1.2951754270e-04	3.8853540021e-16	7.5293559468e-01	1.8135292346e-05	5.8447188184e-08	7.9393950645e-06	6.1751034539e-02	2.1416784003e-11	4.1506130019e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4710516671e-01	2.4235705057e-05	1.0243955016e-05	5.5166484262e-10	3.0439772986e+00	2.4577847437e-01	1.2483769661e-04	3.9683822214e-16	7.5283520338e-01	1.8245491946e-05	5.9583132299e-08	7.6524268258e-06	6.1776291676e-02	2.2107586105e-11	3.9320512788e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
2.4698641465e-01	2.4466014529e-05	1.0104919998e-05	5.2020310885e-10	3.0439772986e+00	2.4566015186e-01	1.2322198479e-04	4.0399470399e-16	7.5295391343e-01	1.8421781385e-05	5.9797238069e-08	7.5487418194e-06	6.1746603663e-02	2.2593656878e-11	3.6909530971e-10	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
